time,latitude,longitude,co2,blh,temperature,pressure,specific_humidity,geometry
2024-01-01 01:30:00,7,76.5,425.38586,602.59247,299.81885,101250.734,0.017651554,POINT (76.5 7)
2024-01-01 01:30:00,7,79.5,427.02307,434.63593,298.3318,100076.88,0.017589776,POINT (79.5 7)
2024-01-01 01:30:00,7,94.5,424.39856,635.821,300.17645,101103.92,0.01833055,POINT (94.5 7)
2024-01-01 01:30:00,9,76.5,430.3313,399.31964,298.47424,99822.14,0.016477436,POINT (76.5 9)
2024-01-01 01:30:00,9,79.5,429.08777,579.2016,298.1278,101081.15,0.01691321,POINT (79.5 9)
2024-01-01 01:30:00,9,91.5,424.52734,747.8765,300.4936,101191.836,0.01755605,POINT (91.5 9)
2024-01-01 01:30:00,9,94.5,424.87024,740.00055,300.8867,101140.945,0.017866578,POINT (94.5 9)
2024-01-01 01:30:00,11,70.5,424.92554,494.2589,300.19098,101158.055,0.017557904,POINT (70.5 11)
2024-01-01 01:30:00,11,73.5,424.8556,505.74155,300.49866,101209.35,0.017382806,POINT (73.5 11)
2024-01-01 01:30:00,11,76.5,447.59216,266.1714,296.3553,97364.195,0.014325454,POINT (76.5 11)
2024-01-01 01:30:00,11,79.5,429.21106,544.6596,296.6183,100407.2,0.014945908,POINT (79.5 11)
2024-01-01 01:30:00,11,91.5,424.34277,816.5354,300.34503,101260.24,0.01644242,POINT (91.5 11)
2024-01-01 01:30:00,11,94.5,424.85815,669.2487,300.83914,101225.3,0.017344313,POINT (94.5 11)
2024-01-01 01:30:00,13,70.5,425.328,674.7075,300.16428,101176.26,0.016491996,POINT (70.5 13)
2024-01-01 01:30:00,13,73.5,426.9391,498.27597,300.0034,101068.88,0.017453292,POINT (73.5 13)
2024-01-01 01:30:00,13,76.5,448.9845,160.21365,292.4482,93459.266,0.012367606,POINT (76.5 13)
2024-01-01 01:30:00,13,79.5,433.10352,373.9488,294.58667,98570.24,0.013517991,POINT (79.5 13)
2024-01-01 01:30:00,13,91.5,423.7467,726.09875,299.15445,101298.875,0.015286723,POINT (91.5 13)
2024-01-01 01:30:00,13,94.5,424.09204,601.0215,300.3146,101248.7,0.015477388,POINT (94.5 13)
2024-01-01 01:30:00,15,73.5,436.70264,368.89508,298.32425,99717.27,0.015071092,POINT (73.5 15)
2024-01-01 01:30:00,15,76.5,436.1659,201.95567,292.39175,95433.32,0.01153829,POINT (76.5 15)
2024-01-01 01:30:00,15,79.5,439.70593,330.17926,294.80173,99691.945,0.013364098,POINT (79.5 15)
2024-01-01 01:30:00,15,82.5,425.38782,1009.4726,297.51282,101458.57,0.013155858,POINT (82.5 15)
2024-01-01 01:30:00,15,94.5,423.87024,480.03888,298.8577,101362.914,0.014711141,POINT (94.5 15)
2024-01-01 01:30:00,17,73.5,453.4984,202.81917,296.5964,97927.69,0.012419054,POINT (73.5 17)
2024-01-01 01:30:00,17,76.5,438.65088,195.63261,292.11902,95737.55,0.011053694,POINT (76.5 17)
2024-01-01 01:30:00,17,79.5,434.6543,154.54959,293.41162,98414.55,0.013233606,POINT (79.5 17)
2024-01-01 01:30:00,17,82.5,431.53174,499.5652,295.518,100627.15,0.012912564,POINT (82.5 17)
2024-01-01 01:30:00,17,85.5,425.42627,934.9964,296.80896,101566.586,0.01161235,POINT (85.5 17)
2024-01-01 01:30:00,19,70.5,428.71375,550.3968,298.60452,101310.85,0.013743031,POINT (70.5 19)
2024-01-01 01:30:00,19,73.5,457.74585,144.4274,294.95294,97380.6,0.011853703,POINT (73.5 19)
2024-01-01 01:30:00,19,76.5,438.984,148.60722,292.16623,95679.37,0.010537575,POINT (76.5 19)
2024-01-01 01:30:00,19,79.5,448.7931,110.391426,292.95798,98171.19,0.011902913,POINT (79.5 19)
2024-01-01 01:30:00,19,82.5,450.1516,73.38087,291.1371,95980.98,0.011215339,POINT (82.5 19)
2024-01-01 01:30:00,19,85.5,430.083,548.8154,295.0752,100891.31,0.01176542,POINT (85.5 19)
2024-01-01 01:30:00,21,70.5,433.57385,251.91815,294.16943,100893.74,0.00993756,POINT (70.5 21)
2024-01-01 01:30:00,21,73.5,460.43884,113.32654,293.9382,98780.836,0.011649942,POINT (73.5 21)
2024-01-01 01:30:00,21,76.5,448.37415,90.995415,292.5143,96840.266,0.010437354,POINT (76.5 21)
2024-01-01 01:30:00,21,79.5,454.50854,85.58144,291.70386,97489.84,0.010516931,POINT (79.5 21)
2024-01-01 01:30:00,21,82.5,468.76392,56.080376,291.08817,97964.555,0.010479202,POINT (82.5 21)
2024-01-01 01:30:00,21,85.5,454.14258,117.5887,291.87476,99375.26,0.010790511,POINT (85.5 21)
2024-01-01 01:30:00,21,88.5,430.42773,568.4371,294.17337,101594.82,0.011417156,POINT (88.5 21)
2024-01-01 01:30:00,21,91.5,431.09058,449.46704,294.2886,101178.03,0.012229884,POINT (91.5 21)
2024-01-01 01:30:00,21,94.5,428.01794,159.90402,292.04657,96817.77,0.009723527,POINT (94.5 21)
2024-01-01 01:30:00,23,70.5,432.87158,151.84077,289.3275,100936.125,0.007500904,POINT (70.5 23)
2024-01-01 01:30:00,23,73.5,443.5016,91.936646,291.07532,99348.375,0.01086478,POINT (73.5 23)
2024-01-01 01:30:00,23,76.5,444.27454,85.351234,291.16742,96522.47,0.010982428,POINT (76.5 23)
2024-01-01 01:30:00,23,79.5,450.9049,77.028534,289.30676,95872.93,0.009664821,POINT (79.5 23)
2024-01-01 01:30:00,23,82.5,470.98096,41.952812,288.08194,95718.2,0.008815901,POINT (82.5 23)
2024-01-01 01:30:00,23,85.5,478.00293,75.01558,287.02872,97192.47,0.008966995,POINT (85.5 23)
2024-01-01 01:30:00,23,88.5,447.57373,157.04834,289.98447,101429.73,0.009806061,POINT (88.5 23)
2024-01-01 01:30:00,23,91.5,446.31567,139.45964,291.51373,99968.01,0.01116953,POINT (91.5 23)
2024-01-01 01:30:00,23,94.5,430.14307,109.2632,290.09225,95411.945,0.009445597,POINT (94.5 23)
2024-01-01 01:30:00,25,70.5,431.0774,175.81493,286.46216,100950.69,0.00641039,POINT (70.5 25)
2024-01-01 01:30:00,25,73.5,433.24524,128.1084,287.12213,97351.39,0.009187758,POINT (73.5 25)
2024-01-01 01:30:00,25,76.5,440.4182,174.89005,287.57245,97382.45,0.009541705,POINT (76.5 25)
2024-01-01 01:30:00,25,79.5,449.70813,107.12452,286.15808,98442.734,0.008675064,POINT (79.5 25)
2024-01-01 01:30:00,25,82.5,472.03882,52.38869,283.6384,99387.05,0.007900133,POINT (82.5 25)
2024-01-01 01:30:00,25,85.5,448.8192,86.32102,284.42886,100071.05,0.00789121,POINT (85.5 25)
2024-01-01 01:30:00,25,88.5,439.64648,148.87608,288.85754,101129.9,0.009444015,POINT (88.5 25)
2024-01-01 01:30:00,25,91.5,446.74768,90.14003,290.42303,98383.664,0.01039137,POINT (91.5 25)
2024-01-01 01:30:00,25,94.5,428.72388,66.08664,288.41513,93767.27,0.008650379,POINT (94.5 25)
2024-01-01 01:30:00,27,70.5,431.52173,113.12273,283.1576,100172.664,0.006842036,POINT (70.5 27)
2024-01-01 01:30:00,27,73.5,434.75232,99.74183,282.4452,98296.13,0.006878145,POINT (73.5 27)
2024-01-01 01:30:00,27,76.5,442.8855,89.47621,283.0515,98142.91,0.007018973,POINT (76.5 27)
2024-01-01 01:30:00,27,79.5,454.01733,70.290474,284.88455,100050.62,0.007583187,POINT (79.5 27)
2024-01-01 01:30:00,27,82.5,460.6195,62.490803,285.1837,99950.26,0.008000299,POINT (82.5 27)
2024-01-01 01:30:00,27,85.5,463.5569,69.53998,284.5972,93916.89,0.007593933,POINT (85.5 27)
2024-01-01 01:30:00,27,88.5,432.12524,73.35493,282.51764,84226.53,0.006812626,POINT (88.5 27)
2024-01-01 01:30:00,27,91.5,442.48572,69.63469,283.89514,85474.51,0.006877433,POINT (91.5 27)
2024-01-01 01:30:00,27,94.5,455.71448,60.786045,288.30914,94364.54,0.008263854,POINT (94.5 27)
2024-01-01 01:30:00,27,97.5,443.23694,95.14316,283.16583,84961.12,0.006082822,POINT (97.5 27)
2024-01-01 01:30:00,29,70.5,434.71582,33.58341,283.1151,98948.664,0.006717239,POINT (70.5 29)
2024-01-01 01:30:00,29,73.5,441.2229,43.47621,280.92957,99746.68,0.00634779,POINT (73.5 29)
2024-01-01 01:30:00,29,76.5,454.98987,37.939537,281.4156,99145.93,0.006497072,POINT (76.5 29)
2024-01-01 01:30:00,29,79.5,457.27112,43.171192,282.70267,94470.734,0.006703157,POINT (79.5 29)
2024-01-01 01:30:00,29,82.5,446.5094,24.576645,272.7261,72411.35,0.003759748,POINT (82.5 29)
2024-01-01 01:30:00,29,85.5,425.14172,40.67718,258.2921,57368.04,0.001518629,POINT (85.5 29)
2024-01-01 01:30:00,29,88.5,422.92712,121.24344,261.006,56245.297,0.001558674,POINT (88.5 29)
2024-01-01 01:30:00,29,91.5,421.70215,52.713234,258.5799,57027.67,0.001644116,POINT (91.5 29)
2024-01-01 01:30:00,29,94.5,424.17102,53.94673,268.65295,70315.34,0.002707291,POINT (94.5 29)
2024-01-01 01:30:00,29,97.5,422.96228,23.559826,261.8908,62949.434,0.001469131,POINT (97.5 29)
2024-01-01 01:30:00,31,73.5,445.69238,32.3556,281.03998,99715.49,0.006450017,POINT (73.5 31)
2024-01-01 01:30:00,31,76.5,451.32715,52.946266,280.41638,92477.75,0.005843895,POINT (76.5 31)
2024-01-01 01:30:00,31,79.5,432.60645,25.231113,263.55096,63198.742,0.001820585,POINT (79.5 31)
2024-01-01 01:30:00,31,82.5,423.44336,36.170757,253.31377,54118.703,0.001078028,POINT (82.5 31)
2024-01-01 01:30:00,31,94.5,420.53735,13.21456,253.83208,57259.34,0.00099248,POINT (94.5 31)
2024-01-01 01:30:00,31,97.5,425.76343,38.741226,257.6888,59513.63,0.001046026,POINT (97.5 31)
2024-01-01 01:30:00,33,73.5,441.22424,33.448982,281.60736,94676.625,0.005450092,POINT (73.5 33)
2024-01-01 01:30:00,33,76.5,434.54773,23.554695,265.09134,68277.29,0.002002757,POINT (76.5 33)
2024-01-01 01:30:00,33,79.5,425.5443,22.812048,253.86731,55096.957,0.000904712,POINT (79.5 33)
2024-01-01 01:30:00,35,73.5,433.57996,21.46915,267.4071,73880.46,0.0017002,POINT (73.5 35)
2024-01-01 01:30:00,35,76.5,424.95837,22.822891,249.7005,58371.65,0.000716629,POINT (76.5 35)
2024-01-01 01:30:00,35,79.5,423.3573,23.764383,249.20372,52689.71,0.000661594,POINT (79.5 35)
2024-01-01 01:30:00,37,73.5,425.88855,16.961756,248.70323,60070.754,0.000671702,POINT (73.5 37)
2024-01-01 01:30:00,37,76.5,426.3473,23.099009,256.60767,63630.53,0.000952007,POINT (76.5 37)
2024-01-01 01:30:00,37,79.5,426.68323,20.280783,266.36084,76781.87,0.001300228,POINT (79.5 37)
2024-01-02 01:30:00,7,76.5,425.41467,737.3041,300.3424,101078.11,0.017674541,POINT (76.5 7)
2024-01-02 01:30:00,7,79.5,427.51428,499.99316,298.247,99958.75,0.017324613,POINT (79.5 7)
2024-01-02 01:30:00,7,94.5,424.42834,637.7058,300.31775,101068.81,0.018280193,POINT (94.5 7)
2024-01-02 01:30:00,9,76.5,429.40308,487.48932,298.79935,99661.41,0.016115664,POINT (76.5 9)
2024-01-02 01:30:00,9,79.5,428.89355,608.2015,298.34824,100963.805,0.016631782,POINT (79.5 9)
2024-01-02 01:30:00,9,91.5,424.4071,756.7502,300.48148,101103.15,0.017334204,POINT (91.5 9)
2024-01-02 01:30:00,9,94.5,424.56165,684.17365,300.68954,101104.69,0.017546343,POINT (94.5 9)
2024-01-02 01:30:00,11,70.5,424.5996,478.35556,299.87518,101060.47,0.017471733,POINT (70.5 11)
2024-01-02 01:30:00,11,73.5,424.93774,570.3441,300.75928,101080.43,0.017226728,POINT (73.5 11)
2024-01-02 01:30:00,11,76.5,437.28833,340.9099,296.49432,97225.45,0.014649943,POINT (76.5 11)
2024-01-02 01:30:00,11,79.5,429.271,512.39764,297.19138,100273.47,0.014957705,POINT (79.5 11)
2024-01-02 01:30:00,11,91.5,424.2417,759.15216,299.96005,101166.2,0.016720941,POINT (91.5 11)
2024-01-02 01:30:00,11,94.5,424.6018,689.2594,300.68387,101174.14,0.01671949,POINT (94.5 11)
2024-01-02 01:30:00,13,70.5,425.28723,757.64966,300.1166,101083.67,0.01640806,POINT (70.5 13)
2024-01-02 01:30:00,13,73.5,426.60425,558.00256,300.28702,100951.77,0.016956715,POINT (73.5 13)
2024-01-02 01:30:00,13,76.5,442.89062,282.6747,293.4897,93344.59,0.012998748,POINT (76.5 13)
2024-01-02 01:30:00,13,79.5,432.9624,406.8049,295.22775,98447.36,0.013442641,POINT (79.5 13)
2024-01-02 01:30:00,13,91.5,423.57776,714.813,298.80804,101214.0,0.015231927,POINT (91.5 13)
2024-01-02 01:30:00,13,94.5,423.8236,570.43805,299.9764,101190.65,0.015292298,POINT (94.5 13)
2024-01-02 01:30:00,15,73.5,433.14294,467.2224,298.46545,99599.05,0.014689801,POINT (73.5 15)
2024-01-02 01:30:00,15,76.5,431.64905,288.30707,292.98077,95331.67,0.011663984,POINT (76.5 15)
2024-01-02 01:30:00,15,79.5,439.8678,338.87048,294.77353,99594.0,0.013216265,POINT (79.5 15)
2024-01-02 01:30:00,15,82.5,425.04773,980.5108,297.56287,101358.29,0.012736258,POINT (82.5 15)
2024-01-02 01:30:00,15,94.5,423.57617,489.5714,298.5224,101313.47,0.014284025,POINT (94.5 15)
2024-01-02 01:30:00,17,73.5,438.18237,270.86588,296.3715,97830.164,0.012717211,POINT (73.5 17)
2024-01-02 01:30:00,17,76.5,434.6864,212.62971,292.35812,95621.86,0.011138193,POINT (76.5 17)
2024-01-02 01:30:00,17,79.5,433.0625,131.34589,292.92273,98307.5,0.013092164,POINT (79.5 17)
2024-01-02 01:30:00,17,82.5,432.03796,516.28723,295.30118,100535.66,0.012951034,POINT (82.5 17)
2024-01-02 01:30:00,17,85.5,425.67224,945.09686,296.48016,101489.18,0.011820979,POINT (85.5 17)
2024-01-02 01:30:00,19,70.5,428.16956,626.8812,298.17978,101271.68,0.012243156,POINT (70.5 19)
2024-01-02 01:30:00,19,73.5,456.1294,163.53789,294.731,97314.0,0.011605045,POINT (73.5 19)
2024-01-02 01:30:00,19,76.5,436.5514,130.62074,292.22702,95582.73,0.010492414,POINT (76.5 19)
2024-01-02 01:30:00,19,79.5,441.01892,93.3022,292.7192,98085.39,0.011594616,POINT (79.5 19)
2024-01-02 01:30:00,19,82.5,450.15588,81.73668,291.11264,95904.24,0.011321292,POINT (82.5 19)
2024-01-02 01:30:00,19,85.5,429.91565,581.757,294.68735,100836.74,0.012090403,POINT (85.5 19)
2024-01-02 01:30:00,21,70.5,433.13135,302.93286,293.62506,100852.32,0.01064014,POINT (70.5 21)
2024-01-02 01:30:00,21,73.5,458.57507,110.19917,293.4401,98714.98,0.011767322,POINT (73.5 21)
2024-01-02 01:30:00,21,76.5,450.44617,82.468376,292.54803,96753.09,0.01061646,POINT (76.5 21)
2024-01-02 01:30:00,21,79.5,453.91125,58.19716,292.384,97402.73,0.010563017,POINT (79.5 21)
2024-01-02 01:30:00,21,82.5,469.13525,50.107033,291.35385,97895.78,0.010343286,POINT (82.5 21)
2024-01-02 01:30:00,21,85.5,451.01086,117.98742,291.2515,99337.06,0.01087532,POINT (85.5 21)
2024-01-02 01:30:00,21,88.5,432.25415,628.94617,293.69073,101579.14,0.010658638,POINT (88.5 21)
2024-01-02 01:30:00,21,91.5,428.4016,582.5472,294.11472,101158.38,0.011567149,POINT (91.5 21)
2024-01-02 01:30:00,21,94.5,431.69934,143.2881,292.0411,96769.74,0.009445166,POINT (94.5 21)
2024-01-02 01:30:00,23,70.5,433.62842,146.33678,288.9204,100877.67,0.007581607,POINT (70.5 23)
2024-01-02 01:30:00,23,73.5,439.13745,143.80408,290.7953,99290.82,0.010706831,POINT (73.5 23)
2024-01-02 01:30:00,23,76.5,445.526,132.64285,290.30792,96474.26,0.0108837,POINT (76.5 23)
2024-01-02 01:30:00,23,79.5,461.76355,87.020645,289.52692,95803.45,0.009888764,POINT (79.5 23)
2024-01-02 01:30:00,23,82.5,477.31238,43.10288,289.3506,95650.805,0.008743466,POINT (82.5 23)
2024-01-02 01:30:00,23,85.5,471.00684,87.61791,287.90942,97151.36,0.008343841,POINT (85.5 23)
2024-01-02 01:30:00,23,88.5,449.47522,153.65955,288.85437,101405.914,0.008968851,POINT (88.5 23)
2024-01-02 01:30:00,23,91.5,444.93494,160.75291,291.0593,99941.055,0.01091038,POINT (91.5 23)
2024-01-02 01:30:00,23,94.5,432.70435,124.1915,289.93463,95373.71,0.009288585,POINT (94.5 23)
2024-01-02 01:30:00,25,70.5,431.50916,133.23694,285.16776,100887.414,0.006346311,POINT (70.5 25)
2024-01-02 01:30:00,25,73.5,433.7987,110.431465,286.1775,97303.98,0.008630934,POINT (73.5 25)
2024-01-02 01:30:00,25,76.5,440.85107,214.61809,287.09546,97353.71,0.00940062,POINT (76.5 25)
2024-01-02 01:30:00,25,79.5,448.12036,127.12363,286.23166,98410.85,0.008569361,POINT (79.5 25)
2024-01-02 01:30:00,25,82.5,484.47107,62.055676,287.3878,99313.21,0.0086155,POINT (82.5 25)
2024-01-02 01:30:00,25,85.5,446.89563,92.07766,286.36737,100028.68,0.007829465,POINT (85.5 25)
2024-01-02 01:30:00,25,88.5,441.2102,150.50311,287.65686,101114.61,0.008664654,POINT (88.5 25)
2024-01-02 01:30:00,25,91.5,445.6161,98.36463,289.89743,98367.586,0.010282569,POINT (91.5 25)
2024-01-02 01:30:00,25,94.5,430.82153,85.609184,288.15237,93752.08,0.008979594,POINT (94.5 25)
2024-01-02 01:30:00,27,70.5,431.23035,81.94704,282.47464,100093.01,0.006623317,POINT (70.5 27)
2024-01-02 01:30:00,27,73.5,434.87073,89.207344,281.4601,98230.21,0.006565721,POINT (73.5 27)
2024-01-02 01:30:00,27,76.5,446.1848,74.18156,282.56674,98079.61,0.007057503,POINT (76.5 27)
2024-01-02 01:30:00,27,79.5,457.05566,73.77847,284.79623,99996.19,0.007521964,POINT (79.5 27)
2024-01-02 01:30:00,27,82.5,466.68005,53.641647,285.7617,99899.36,0.008180933,POINT (82.5 27)
2024-01-02 01:30:00,27,85.5,473.93298,59.9625,284.45197,93877.76,0.007585353,POINT (85.5 27)
2024-01-02 01:30:00,27,88.5,431.11145,84.91906,281.8861,84171.055,0.006662167,POINT (88.5 27)
2024-01-02 01:30:00,27,91.5,437.68787,77.43156,283.43716,85439.49,0.006819869,POINT (91.5 27)
2024-01-02 01:30:00,27,94.5,449.34998,65.61784,287.86298,94382.93,0.008298249,POINT (94.5 27)
2024-01-02 01:30:00,27,97.5,440.66077,105.13542,282.539,84966.97,0.005985618,POINT (97.5 27)
2024-01-02 01:30:00,29,70.5,434.00818,38.311035,282.33792,98881.13,0.006430392,POINT (70.5 29)
2024-01-02 01:30:00,29,73.5,439.47546,43.598537,280.97504,99690.22,0.006123845,POINT (73.5 29)
2024-01-02 01:30:00,29,76.5,455.22192,45.28551,281.13046,99069.68,0.006395165,POINT (76.5 29)
2024-01-02 01:30:00,29,79.5,455.6571,42.97756,281.39194,94401.64,0.006402778,POINT (79.5 29)
2024-01-02 01:30:00,29,82.5,442.45764,25.433727,271.7389,72340.78,0.003395537,POINT (82.5 29)
2024-01-02 01:30:00,29,85.5,425.89392,37.909565,258.12506,57271.652,0.001278399,POINT (85.5 29)
2024-01-02 01:30:00,29,88.5,423.55017,107.40715,260.30075,56139.605,0.001345208,POINT (88.5 29)
2024-01-02 01:30:00,29,91.5,422.3258,54.462093,257.60153,56918.426,0.00153866,POINT (91.5 29)
2024-01-02 01:30:00,29,94.5,425.49646,52.552376,269.68008,70255.4,0.003164074,POINT (94.5 29)
2024-01-02 01:30:00,29,97.5,422.68274,29.603348,260.66946,62890.21,0.001524359,POINT (97.5 29)
2024-01-02 01:30:00,31,73.5,449.47864,35.08162,280.55862,99626.375,0.006361082,POINT (73.5 31)
2024-01-02 01:30:00,31,76.5,449.2284,50.648216,280.36334,92385.2,0.005705239,POINT (76.5 31)
2024-01-02 01:30:00,31,79.5,430.32104,20.554295,263.36334,63146.543,0.001490357,POINT (79.5 31)
2024-01-02 01:30:00,31,82.5,423.73108,27.066328,253.1933,54080.34,0.000840552,POINT (82.5 31)
2024-01-02 01:30:00,31,94.5,420.3119,20.409647,253.07332,57150.63,0.00114653,POINT (94.5 31)
2024-01-02 01:30:00,31,97.5,424.82703,48.613426,255.99194,59447.613,0.001255355,POINT (97.5 31)
2024-01-02 01:30:00,33,73.5,438.7024,31.523901,281.11835,94540.49,0.005120801,POINT (73.5 33)
2024-01-02 01:30:00,33,76.5,435.39612,21.585148,265.07812,68204.75,0.001794553,POINT (76.5 33)
2024-01-02 01:30:00,33,79.5,425.65955,16.923195,253.35948,55114.848,0.000640867,POINT (79.5 33)
2024-01-02 01:30:00,35,73.5,431.7079,20.111288,267.89804,73784.836,0.001306133,POINT (73.5 35)
2024-01-02 01:30:00,35,76.5,424.8236,17.947886,250.37395,58369.242,0.000553949,POINT (76.5 35)
2024-01-02 01:30:00,35,79.5,423.48035,16.918737,249.40347,52741.336,0.000586295,POINT (79.5 35)
2024-01-02 01:30:00,37,73.5,426.01147,11.285808,252.00462,60039.727,0.000510931,POINT (73.5 37)
2024-01-02 01:30:00,37,76.5,426.49414,18.891506,257.81882,63635.25,0.000814001,POINT (76.5 37)
2024-01-02 01:30:00,37,79.5,426.78015,18.696066,266.23315,76798.62,0.001238957,POINT (79.5 37)
2024-01-03 01:30:00,7,76.5,424.8534,601.1426,300.11258,101048.36,0.018193688,POINT (76.5 7)
2024-01-03 01:30:00,7,79.5,426.87256,387.228,298.61578,99947.21,0.017581975,POINT (79.5 7)
2024-01-03 01:30:00,7,94.5,424.54785,647.13574,300.27707,101060.805,0.018132372,POINT (94.5 7)
2024-01-03 01:30:00,9,76.5,427.99133,401.8698,298.41843,99653.24,0.016906371,POINT (76.5 9)
2024-01-03 01:30:00,9,79.5,428.8208,505.11987,298.26807,100938.86,0.016940737,POINT (79.5 9)
2024-01-03 01:30:00,9,91.5,424.2931,670.60175,299.9173,101087.195,0.017687816,POINT (91.5 9)
2024-01-03 01:30:00,9,94.5,424.74768,719.646,300.63324,101082.72,0.01793023,POINT (94.5 9)
2024-01-03 01:30:00,11,70.5,424.41602,411.6886,298.98322,101013.52,0.017935034,POINT (70.5 11)
2024-01-03 01:30:00,11,73.5,424.38342,320.6329,299.14624,101063.02,0.017956315,POINT (73.5 11)
2024-01-03 01:30:00,11,76.5,433.23938,314.2817,296.42007,97204.02,0.015309288,POINT (76.5 11)
2024-01-03 01:30:00,11,79.5,430.09363,518.48444,297.34995,100230.84,0.014973082,POINT (79.5 11)
2024-01-03 01:30:00,11,91.5,424.1344,831.98254,300.19547,101160.7,0.01612443,POINT (91.5 11)
2024-01-03 01:30:00,11,94.5,424.51746,678.4466,300.73074,101152.984,0.016780572,POINT (94.5 11)
2024-01-03 01:30:00,13,70.5,425.67725,712.27075,299.9107,101034.67,0.016526893,POINT (70.5 13)
2024-01-03 01:30:00,13,73.5,426.29248,493.34055,300.02884,100880.32,0.0172795,POINT (73.5 13)
2024-01-03 01:30:00,13,76.5,437.06238,305.8382,293.7897,93287.99,0.01294586,POINT (76.5 13)
2024-01-03 01:30:00,13,79.5,430.07336,497.10452,295.8654,98400.875,0.013507269,POINT (79.5 13)
2024-01-03 01:30:00,13,91.5,423.4995,748.9571,298.85544,101226.51,0.014772057,POINT (91.5 13)
2024-01-03 01:30:00,13,94.5,423.58447,531.3172,300.09592,101179.54,0.015121778,POINT (94.5 13)
2024-01-03 01:30:00,15,73.5,431.20874,444.20947,298.7705,99513.99,0.015372459,POINT (73.5 15)
2024-01-03 01:30:00,15,76.5,430.28638,430.07648,294.06635,95264.0,0.01240314,POINT (76.5 15)
2024-01-03 01:30:00,15,79.5,430.33057,545.4439,295.8418,99549.38,0.013590477,POINT (79.5 15)
2024-01-03 01:30:00,15,82.5,425.00647,1127.0992,298.29117,101324.43,0.012425734,POINT (82.5 15)
2024-01-03 01:30:00,15,94.5,423.12683,446.96918,298.62143,101288.586,0.014061113,POINT (94.5 15)
2024-01-03 01:30:00,17,73.5,436.4818,304.67,296.58292,97747.19,0.012418415,POINT (73.5 17)
2024-01-03 01:30:00,17,76.5,430.44714,357.29266,292.74292,95571.81,0.012059481,POINT (76.5 17)
2024-01-03 01:30:00,17,79.5,429.30774,315.1717,293.4902,98295.39,0.013412234,POINT (79.5 17)
2024-01-03 01:30:00,17,82.5,430.12952,633.7161,295.6552,100532.71,0.012698577,POINT (82.5 17)
2024-01-03 01:30:00,17,85.5,425.84497,1005.7209,296.85968,101494.125,0.011823294,POINT (85.5 17)
2024-01-03 01:30:00,19,70.5,427.96423,683.69556,297.81393,101200.87,0.011791519,POINT (70.5 19)
2024-01-03 01:30:00,19,73.5,442.8683,200.62506,294.51584,97241.94,0.011699899,POINT (73.5 19)
2024-01-03 01:30:00,19,76.5,432.44153,233.61821,292.43027,95521.96,0.011130458,POINT (76.5 19)
2024-01-03 01:30:00,19,79.5,433.30713,206.85094,292.85437,98057.21,0.012333283,POINT (79.5 19)
2024-01-03 01:30:00,19,82.5,442.55273,74.78411,290.81116,95891.445,0.01116595,POINT (82.5 19)
2024-01-03 01:30:00,19,85.5,431.3678,525.3441,294.15277,100843.766,0.011672481,POINT (85.5 19)
2024-01-03 01:30:00,21,70.5,432.2555,297.33313,293.16168,100801.125,0.009120984,POINT (70.5 21)
2024-01-03 01:30:00,21,73.5,456.02405,122.82662,292.73282,98670.64,0.01180236,POINT (73.5 21)
2024-01-03 01:30:00,21,76.5,444.9984,104.37983,292.6241,96691.67,0.010732878,POINT (76.5 21)
2024-01-03 01:30:00,21,79.5,449.32422,76.07366,292.09396,97355.12,0.00993306,POINT (79.5 21)
2024-01-03 01:30:00,21,82.5,464.10193,58.075653,291.124,97864.76,0.010151134,POINT (82.5 21)
2024-01-03 01:30:00,21,85.5,448.42737,126.64837,291.08316,99331.49,0.010302899,POINT (85.5 21)
2024-01-03 01:30:00,21,88.5,430.47864,559.5704,293.0103,101567.46,0.010045821,POINT (88.5 21)
2024-01-03 01:30:00,21,91.5,429.56653,450.01587,293.7272,101138.72,0.011526643,POINT (91.5 21)
2024-01-03 01:30:00,21,94.5,429.47852,165.377,291.75906,96774.14,0.009349413,POINT (94.5 21)
2024-01-03 01:30:00,23,70.5,434.30737,101.637024,288.29608,100815.06,0.007234404,POINT (70.5 23)
2024-01-03 01:30:00,23,73.5,441.55286,102.36814,289.88196,99240.164,0.010450359,POINT (73.5 23)
2024-01-03 01:30:00,23,76.5,447.39514,87.9436,290.61963,96381.21,0.010849286,POINT (76.5 23)
2024-01-03 01:30:00,23,79.5,455.54187,95.695244,290.39667,95713.78,0.009460051,POINT (79.5 23)
2024-01-03 01:30:00,23,82.5,480.61975,58.35895,290.0589,95599.62,0.009566357,POINT (82.5 23)
2024-01-03 01:30:00,23,85.5,473.02332,65.0524,288.4388,97143.25,0.008768755,POINT (85.5 23)
2024-01-03 01:30:00,23,88.5,451.80127,135.22528,289.00375,101402.91,0.009086069,POINT (88.5 23)
2024-01-03 01:30:00,23,91.5,442.0758,154.4325,290.24536,99936.83,0.010497347,POINT (91.5 23)
2024-01-03 01:30:00,23,94.5,430.38464,137.37845,289.34006,95378.54,0.009203355,POINT (94.5 23)
2024-01-03 01:30:00,25,70.5,431.75818,98.28642,284.99747,100793.99,0.006540541,POINT (70.5 25)
2024-01-03 01:30:00,25,73.5,432.7102,93.04991,286.07294,97219.17,0.008759996,POINT (73.5 25)
