latitude,longitude,co2,blh,temperature,pressure,specific_humidity,month,year_month_str,season,fossil_flux_imp_gC,bio_flux_opt_gC,ocn_flux_opt_gC,fire_flux_imp_gC,f_anthro,f_natural,co2_anthro_only,co2_natural_only
28.5,88.5,427.3643274193548,72.93041993548387,283.7378683870968,84096.6085483871,0.0068670924516129,1,2024-01,Winter,0.014274131730707365,0.014251027219725662,0.0,8.72478503139619e-08,0.5004034542414006,0.49959654575859935,353.7416184726059,353.6227089467489
28.5,93.5,427.6696729032258,25.025731032258065,271.29100516129034,70178.19183870968,0.0036215622258064,1,2024-01,Winter,0.006027593599166287,-0.7265200906022026,0.0,0.00020019942252453413,0.00823051041267181,0.9917694895873281,281.2153967804658,426.4542761227599
28.5,94.5,427.6696729032258,25.025731032258065,271.29100516129034,70178.19183870968,0.0036215622258064,1,2024-01,Winter,0.008470754158361227,-0.23825065906759066,0.0,0.0009382814271634159,0.034464343001764056,0.965535656998236,285.08933825789506,422.5803346453307
28.5,95.5,427.6696729032258,25.025731032258065,271.29100516129034,70178.19183870968,0.0036215622258064,1,2024-01,Winter,0.028473406806607874,-0.5323598938049686,0.0,0.00875991952590982,0.051575402441273614,0.9484245975587264,287.6161228083551,420.0535500948707
29.5,72.5,432.1363558064516,99.66006058064517,289.02487096774195,99596.63332258064,0.0069527414193548,1,2024-01,Winter,0.12002760245144273,0.025697384702835283,0.0,0.0001029448443485084,0.8230769017047654,0.17692309829523456,405.219920373828,306.91643543262364
29.5,73.5,432.1363558064516,99.66006058064517,289.02487096774195,99596.63332258064,0.0069527414193548,1,2024-01,Winter,1.9655888665969912,-0.04676049670418457,0.0,6.059352773553528e-07,0.9767635254089284,0.023236474591071588,428.6012432403768,283.5351125660748
29.5,74.5,432.1363558064516,99.66006058064517,289.02487096774195,99596.63332258064,0.0069527414193548,1,2024-01,Winter,0.2097920281660915,-0.07302024543690745,0.0,4.245285270533761e-06,0.7418177956758529,0.25818220432414707,392.85745610649917,319.27889969995243
29.5,75.5,436.5829919354839,67.1870655483871,288.07434806451613,99006.26641935484,0.0072682603225806,1,2024-01,Winter,0.6386801865726585,-0.09823725531561485,0.0,1.1408472112502616e-05,0.8667050581901937,0.13329494180980628,415.71127113703824,300.8717207984457
29.5,76.5,436.5829919354839,67.1870655483871,288.07434806451613,99006.26641935484,0.0072682603225806,1,2024-01,Winter,1.8858234685928936,-0.2961551840595574,0.0,0.00014184008331216675,0.8643283758569983,0.1356716241430017,415.33912310642626,301.24386882905765
29.5,77.5,436.5829919354839,67.1870655483871,288.07434806451613,99006.26641935484,0.0072682603225806,1,2024-01,Winter,0.4947554590069358,0.5440565931693778,0.0,0.0011861768723997284,0.4757272129775536,0.5242727870224464,354.4907903531545,362.0922015823294
29.5,78.5,435.4336012903226,54.833147,286.8387125806452,94338.03425806452,0.0072962916129032,1,2024-01,Winter,0.3257457411561807,0.5192928641047904,0.0,0.0014937831207683207,0.3848000922668624,0.6151999077331376,339.8108641178868,375.6227371724358
29.5,79.5,435.4336012903226,54.833147,286.8387125806452,94338.03425806452,0.0072962916129032,1,2024-01,Winter,0.17535155487362367,0.26689161677532525,0.0,0.0016777296255662344,0.3950063048849067,0.6049936951150934,341.3972525006442,374.0363487896784
29.5,80.5,435.4336012903226,54.833147,286.8387125806452,94338.03425806452,0.0072962916129032,1,2024-01,Winter,0.0401625723089739,0.15691705652704613,0.0,0.0008979592384590243,0.2028642368037374,0.7971357631962626,311.5319188994177,403.90168239090485
29.5,93.5,427.6696729032258,25.025731032258065,271.29100516129034,70178.19183870968,0.0036215622258064,1,2024-01,Winter,0.017081215920204257,0.09597676717186503,0.0,8.867171952366402e-05,0.15096527554126263,0.8490347244587374,302.2929928589236,405.3766800443022
29.5,94.5,427.6696729032258,25.025731032258065,271.29100516129034,70178.19183870968,0.0036215622258064,1,2024-01,Winter,0.020942793774237287,-0.20692890647782025,0.0,3.253683222433386e-05,0.09191920063209921,0.9080807993679008,293.5736782908681,414.0959946123577
29.5,95.5,427.6696729032258,25.025731032258065,271.29100516129034,70178.19183870968,0.0036215622258064,1,2024-01,Winter,0.0051034906230752585,-0.22251082422096607,0.0,0.00014268750914169586,0.02243572388727647,0.9775642761127236,283.3130760077812,424.35659689544457
30.5,73.5,432.1363558064516,99.66006058064517,289.02487096774195,99596.63332258064,0.0069527414193548,1,2024-01,Winter,0.34187711778701846,-0.042630365810131916,0.0,5.111257412094128e-05,0.8892481528587793,0.11075184714122066,415.2869733835531,296.8493824228985
30.5,75.5,435.9834654838709,57.24834838709677,284.3405,92371.33374193548,0.0067901284516129,1,2024-01,Winter,0.466519011641279,-0.5481232840703624,0.0,4.366692982041014e-06,0.45978865790330575,0.5402113420966943,351.7194282499356,364.26403723393526
30.5,76.5,435.9834654838709,57.24834838709677,284.3405,92371.33374193548,0.0067901284516129,1,2024-01,Winter,2.0582081294338725,-0.24864315148787727,0.0,0.00016750780781013552,0.8922801440855355,0.10771985591446454,419.1809490569094,296.8025164269614
30.5,77.5,435.9834654838709,57.24834838709677,284.3405,92371.33374193548,0.0067901284516129,1,2024-01,Winter,1.3074537704389457,0.3613902843304226,0.0,0.0008167612588725307,0.7830654932353825,0.21693450676461745,402.14526933569164,313.83819614817924
30.5,78.5,428.1486441935484,210.5829712258065,268.512894516129,63056.62125806452,0.0027603096451612,1,2024-01,Winter,0.1590807335344392,0.24741172567664152,0.0,0.003951973515711069,0.3875816574672111,0.6124183425327889,337.4196970680556,370.7289471254928
30.5,79.5,428.1486441935484,210.5829712258065,268.512894516129,63056.62125806452,0.0027603096451612,1,2024-01,Winter,0.05557510218478208,0.13565316320929918,0.0,0.0018151124033023167,0.28788919267209034,0.7121108073279097,322.6503935723454,385.498250621203
30.5,80.5,428.1486441935484,210.5829712258065,268.512894516129,63056.62125806452,0.0027603096451612,1,2024-01,Winter,0.004261830196014231,0.08112129508927066,0.0,0.00046942810177845354,0.0496412748121761,0.9503587251878239,287.3542875594632,420.7943566340852
30.5,94.5,427.6696729032258,25.025731032258065,271.29100516129034,70178.19183870968,0.0036215622258064,1,2024-01,Winter,0.004876182997246716,0.11382997585605881,0.0,0.0,0.04107775910155257,0.9589222408984475,286.0659392501238,421.60373365310204
31.5,75.5,435.9834654838709,57.24834838709677,284.3405,92371.33374193548,0.0067901284516129,1,2024-01,Winter,0.45637214974610324,-0.2023145269835163,0.0,0.0004979322801050127,0.693375803817181,0.306624196182819,388.1551607620685,327.8283047218024
31.5,76.5,435.9834654838709,57.24834838709677,284.3405,92371.33374193548,0.0067901284516129,1,2024-01,Winter,0.7468915855541235,0.5244056099448479,0.0,0.00010295108052378893,0.5874559536299563,0.4125440463700437,371.63341546633274,344.35005001753814
31.5,77.5,435.9834654838709,57.24834838709677,284.3405,92371.33374193548,0.0067901284516129,1,2024-01,Winter,0.13212145726391206,0.5212877899352396,0.0,0.008341201580267788,0.1996545034576198,0.8003454965423802,311.142801348781,404.84066413508987
31.5,78.5,428.1486441935484,210.5829712258065,268.512894516129,63056.62125806452,0.0027603096451612,1,2024-01,Winter,0.02440194726237751,0.32166257827611283,0.0,0.00029460676008278154,0.07045273240072163,0.9295472675992784,290.4374767848978,417.7111674086506
31.5,79.5,428.1486441935484,210.5829712258065,268.512894516129,63056.62125806452,0.0027603096451612,1,2024-01,Winter,0.004966986076618583,0.004175673255676641,0.0,0.0,0.5432758561913564,0.45672414380864357,360.4855815178386,347.6630626757098
31.5,80.5,428.1486441935484,210.5829712258065,268.512894516129,63056.62125806452,0.0027603096451612,1,2024-01,Winter,0.0034586093802242953,0.0027184546068846505,0.0,0.0,0.5599115352280866,0.44008846477191343,362.95013481236924,345.1985093811792
32.5,75.5,430.46657387096775,95.73462238709678,270.73866129032257,68154.34003225807,0.0032411109677419,1,2024-01,Winter,0.46245292438711405,0.3783503413837364,0.0,7.952399664065269e-05,0.5499612193454274,0.4500387806545726,362.7507804368063,347.71579343416147
32.5,76.5,430.46657387096775,95.73462238709678,270.73866129032257,68154.34003225807,0.0032411109677419,1,2024-01,Winter,0.13688330410319288,0.1664049998060592,0.0,0.0003868098203579025,0.45075575150709496,0.549244248492905,347.8236735819059,362.64290028906186
32.5,77.5,430.46657387096775,95.73462238709678,270.73866129032257,68154.34003225807,0.0032411109677419,1,2024-01,Winter,0.15731438205249754,0.011316762670299092,0.0,0.0001495923505938674,0.9320636038228279,0.06793639617717206,420.244417097048,290.2221567739198
32.5,79.5,428.1486441935484,210.5829712258065,268.512894516129,63056.62125806452,0.0027603096451612,1,2024-01,Winter,0.003000956977261448,0.10989411811665152,0.0,0.0,0.02658182365143094,0.9734181763485691,283.9380611341515,424.2105830593969
33.5,75.5,430.46657387096775,95.73462238709678,270.73866129032257,68154.34003225807,0.0032411109677419,1,2024-01,Winter,0.1708645195487479,0.06500352404673897,0.0,0.0004608360471747634,0.7229946666150224,0.27700533338497757,388.78653041254495,321.6800434584228
33.5,76.5,430.46657387096775,95.73462238709678,270.73866129032257,68154.34003225807,0.0032411109677419,1,2024-01,Winter,0.025774880118705216,0.02037247866919377,0.0,3.549282904875334e-06,0.5584912886039398,0.4415087113960602,364.0342707330167,346.43230313795107
33.5,77.5,430.46657387096775,95.73462238709678,270.73866129032257,68154.34003225807,0.0032411109677419,1,2024-01,Winter,0.04130814140815572,-0.0018502886095215307,0.0,0.0,0.9571279907827122,0.04287200921728784,424.0157695290779,286.45080434188986
33.5,79.5,424.4545583870968,559.381951483871,256.7132170967742,52496.45819354839,0.0006592477096774,1,2024-01,Winter,0.0020430588793713183,-0.013286908975766292,0.0,0.0,0.13327222200838587,0.8667277779916142,299.2517799754885,405.20277841160834
34.5,75.5,426.1868032258064,63.968918,257.3047667741935,58187.3955483871,0.0011256744193548,1,2024-01,Winter,0.034064349432198014,0.2885449021549493,0.0,1.362134806424624e-05,0.10558566143274889,0.8944143385672512,295.4352303113359,410.75157291447056
34.5,76.5,426.1868032258064,63.968918,257.3047667741935,58187.3955483871,0.0011256744193548,1,2024-01,Winter,0.02592023259676603,-0.010383466185220187,0.0,0.0,0.7139832432068207,0.2860167567931793,384.3749278811986,321.8118753446078
34.5,77.5,426.1868032258064,63.968918,257.3047667741935,58187.3955483871,0.0011256744193548,1,2024-01,Winter,0.035415148115562865,-0.018133889442795346,0.0,0.0,0.6613591901995834,0.33864080980041655,376.68198579928514,329.50481742652124
34.5,78.5,424.4545583870968,559.381951483871,256.7132170967742,52496.45819354839,0.0006592477096774,1,2024-01,Winter,0.006236240580746179,-0.0007000838359222023,0.0,0.0,0.8990699116898482,0.10093008831015182,409.87474705228317,294.57981133481366
34.5,79.5,424.4545583870968,559.381951483871,256.7132170967742,52496.45819354839,0.0006592477096774,1,2024-01,Winter,0.001885726719452361,0.016252882809161085,0.0,0.0,0.10396203283816487,0.8960379671618351,295.01778954266194,409.4367688444348
34.5,80.5,424.4545583870968,559.381951483871,256.7132170967742,52496.45819354839,0.0006592477096774,1,2024-01,Winter,0.0009472560749095735,0.01943795415235622,0.0,0.0,0.046467809963646675,0.9535321900363534,286.7124869675141,417.7420714195827
35.5,75.5,426.1868032258064,63.968918,257.3047667741935,58187.3955483871,0.0011256744193548,1,2024-01,Winter,0.0457166783884099,0.005527668418788141,0.0,0.0,0.8921311566408395,0.10786884335916047,410.41780184746546,295.76900137834093
35.5,76.5,426.1868032258064,63.968918,257.3047667741935,58187.3955483871,0.0011256744193548,1,2024-01,Winter,0.015339663908154522,0.03948032529320243,0.0,0.0,0.2798188057245152,0.7201811942754848,320.90581669132985,385.28098653447654
35.5,77.5,426.1868032258064,63.968918,257.3047667741935,58187.3955483871,0.0011256744193548,1,2024-01,Winter,0.003414301227348974,0.00781912623909091,0.0,0.0,0.30394118247073526,0.6960588175292648,324.4321898340683,381.7546133917381
35.5,78.5,424.4545583870968,559.381951483871,256.7132170967742,52496.45819354839,0.0006592477096774,1,2024-01,Winter,0.0046183349761655034,0.02131965785187996,0.0,0.0,0.17805290512579397,0.821947094874206,305.72055377948624,398.7340046076106
35.5,79.5,424.4545583870968,559.381951483871,256.7132170967742,52496.45819354839,0.0006592477096774,1,2024-01,Winter,0.008974251114248499,-0.00027583827445845584,0.0,0.0,0.9701799341749913,0.029820065825008735,420.14691394727106,284.3076444398258
35.5,80.5,424.4545583870968,559.381951483871,256.7132170967742,52496.45819354839,0.0006592477096774,1,2024-01,Winter,0.012274570610206452,0.01738506799693614,0.0,0.0,0.413847611995195,0.586152388004805,339.7821740303205,364.6723843567763
36.5,76.5,426.1868032258064,63.968918,257.3047667741935,58187.3955483871,0.0011256744193548,1,2024-01,Winter,0.005473957838785161,0.028932375206965916,0.0,0.0,0.15909739150365962,0.8409026084963404,303.25793906548455,402.92886416032184
36.5,79.5,424.4545583870968,559.381951483871,256.7132170967742,52496.45819354839,0.0006592477096774,1,2024-01,Winter,0.030337170550403383,0.07677895015259997,0.0,0.0,0.2832175992866476,0.7167824007133524,320.91207323240644,383.5424851546904
9.5,76.5,427.3901410344828,440.3641682758621,301.32141310344826,97182.16227586208,0.0138150919310344,2,2024-02,Winter,0.9680978056154633,-0.067681546394404,2.3483276676940858e-05,0.016908021104454447,0.9501887920444764,0.04981120795552363,420.0484600688202,287.3416809656626
9.5,79.5,427.4316206896552,684.4163948275863,300.6720006896552,100239.1536551724,0.0152559972413793,2,2024-02,Winter,0.0261481878340215,-0.014957732039660679,0.002040326515704199,6.105219291574949e-06,0.669445225221041,0.330554774778959,378.6973945172893,328.7342261723659
10.5,75.5,427.3901410344828,440.3641682758621,301.32141310344826,97182.16227586208,0.0138150919310344,2,2024-02,Winter,0.02686241742139585,-0.030426610706248063,0.0,0.0,0.4688928805275685,0.5311071194724315,349.11018779102324,358.27995324345954
10.5,76.5,427.3901410344828,440.3641682758621,301.32141310344826,97182.16227586208,0.0138150919310344,2,2024-02,Winter,0.4900530858204772,-0.0785178893985038,0.0,0.09321484312369041,0.9708827091159504,0.029117290884049574,423.09853942454066,284.2916016099421
10.5,77.5,427.3901410344828,440.3641682758621,301.32141310344826,97182.16227586208,0.0138150919310344,2,2024-02,Winter,0.3063744168556692,-0.07478780287056828,0.0,0.02368530348345717,0.8570467152838341,0.14295328471616586,406.3202362388245,301.06990479565826
10.5,78.5,427.4316206896552,684.4163948275863,300.6720006896552,100239.1536551724,0.0152559972413793,2,2024-02,Winter,0.4947448493510902,-0.0360441554797399,0.0,0.00022752750348360492,0.9324929729978151,0.06750702700218492,417.47895029078273,289.95267039887244
10.5,79.5,427.4316206896552,684.4163948275863,300.6720006896552,100239.1536551724,0.0152559972413793,2,2024-02,Winter,1.1210258771448363,-0.06239354383494097,0.0,0.00031473309177593525,0.9475288946289411,0.052471105371058924,419.6957205854223,287.7359001042329
10.5,80.5,427.4316206896552,684.4163948275863,300.6720006896552,100239.1536551724,0.0152559972413793,2,2024-02,Winter,0.0003884877387672779,0.0,0.00011190959486953817,0.0,0.77635853081751,0.22364146918248995,394.4597964346651,312.97182425499005
11.5,75.5,427.3901410344828,440.3641682758621,301.32141310344826,97182.16227586208,0.0138150919310344,2,2024-02,Winter,0.12374226645039735,-0.15694643375874104,0.0,0.0013540986790109074,0.4429893961312602,0.5570106038687398,345.2922695725668,362.097871461916
11.5,76.5,427.3901410344828,440.3641682758621,301.32141310344826,97182.16227586208,0.0138150919310344,2,2024-02,Winter,0.2709413498984669,-0.11530076420897699,0.0,0.08081989102764976,0.8871042426656726,0.11289575733432744,410.7504194387815,296.63972159570125
11.5,77.5,427.3901410344828,440.3641682758621,301.32141310344826,97182.16227586208,0.0138150919310344,2,2024-02,Winter,0.4608017933562364,0.03333259063512661,0.0,0.0034056117101444413,0.9261603033672259,0.07383969663277412,416.50689773383476,290.883243300648
11.5,78.5,427.4316206896552,684.4163948275863,300.6720006896552,100239.1536551724,0.0152559972413793,2,2024-02,Winter,1.27197631328991,-0.018919981420050365,0.0,0.0023291129333960067,0.9871245607359174,0.012875439264082633,425.53337381186026,281.8982468777949
11.5,79.5,427.4316206896552,684.4163948275863,300.6720006896552,100239.1536551724,0.0152559972413793,2,2024-02,Winter,3.7855627737831803,-0.07938801370237307,0.0,0.0014895109194666717,0.9798371208596288,0.02016287914037118,424.4589747402206,282.97264594943454
11.5,80.5,427.4316206896552,684.4163948275863,300.6720006896552,100239.1536551724,0.0152559972413793,2,2024-02,Winter,0.00103524454679952,0.0,6.301390942416549e-05,0.0,0.9426237885380495,0.05737621146195049,418.97255284478746,288.4590678448677
12.5,75.5,430.6863737931034,435.2087462068965,300.90150413793106,93298.45117241378,0.0094497089999999,2,2024-02,Winter,0.31655204580450214,-0.0513804769818551,0.0,0.01576716288646082,0.8988733187570822,0.10112668124291779,415.44796090287707,295.23841289022636
12.5,76.5,430.6863737931034,435.2087462068965,300.90150413793106,93298.45117241378,0.0094497089999999,2,2024-02,Winter,0.42412409937025897,0.17695630649824248,0.0,0.004186746202556247,0.7007221487553437,0.29927785124465633,385.58927963245435,325.0970941606491
12.5,77.5,430.6863737931034,435.2087462068965,300.90150413793106,93298.45117241378,0.0094497089999999,2,2024-02,Winter,0.8100860020623569,0.09791062195988608,0.0,0.013233309134231189,0.8793526707134917,0.12064732928650834,412.50646523509704,298.17990855800645
12.5,78.5,426.99199379310346,547.7830879310345,299.8017044827586,98399.53886206896,0.0139747836206896,2,2024-02,Winter,0.31364871431442704,-0.04575951868525822,0.0,0.003971030933974392,0.8824307430161511,0.1175692569838489,409.71025430027373,297.28173949282973
12.5,79.5,426.99199379310346,547.7830879310345,299.8017044827586,98399.53886206896,0.0139747836206896,2,2024-02,Winter,0.6467281506942539,-0.02987876267737006,0.0,0.0031299111784798715,0.9602824574383626,0.0397175425616374,421.1538330234059,285.83816076969754
12.5,80.5,426.99199379310346,547.7830879310345,299.8017044827586,98399.53886206896,0.0139747836206896,2,2024-02,Winter,0.08995405250391457,-0.058400551227844336,2.029340814593946e-05,5.678478960283117e-06,0.6064510363590835,0.3935489636409165,369.1434469723156,337.8485468207879
13.5,75.5,430.6863737931034,435.2087462068965,300.90150413793106,93298.45117241378,0.0094497089999999,2,2024-02,Winter,0.3551407604403683,-0.2693119613247458,0.0,0.0497714806854648,0.6179786898440743,0.38202131015592566,373.1209678540165,337.56540593908693
13.5,76.5,430.6863737931034,435.2087462068965,300.90150413793106,93298.45117241378,0.0094497089999999,2,2024-02,Winter,0.1973711738693175,0.08175592195286031,0.0,0.0018549096187669553,0.7024335012471106,0.29756649875288943,385.8471571337205,324.83921665938294
13.5,77.5,430.6863737931034,435.2087462068965,300.90150413793106,93298.45117241378,0.0094497089999999,2,2024-02,Winter,0.499123064100103,-0.013313117868759829,0.0,0.0030429294250092723,0.9798383893142235,0.020161610685776488,427.6482937890355,283.0380800040679
13.5,78.5,426.99199379310346,547.7830879310345,299.8017044827586,98399.53886206896,0.0139747836206896,2,2024-02,Winter,0.15549765534762067,0.005203533611526931,0.0,0.0034158270912333344,0.9474803959382598,0.052519604061740166,419.2720324788439,287.71996131425954
13.5,79.5,426.99199379310346,547.7830879310345,299.8017044827586,98399.53886206896,0.0139747836206896,2,2024-02,Winter,0.26502399946199,0.005407585752090812,0.0,0.026004715692946302,0.8940335534179766,0.10596644658202337,411.4157745348415,295.57621925826203
13.5,80.5,426.99199379310346,547.7830879310345,299.8017044827586,98399.53886206896,0.0139747836206896,2,2024-02,Winter,0.9357786276194504,-0.09547372607413142,5.7300395494403966e-06,0.0001374425096479481,0.9075456263330614,0.09245437366693865,413.40194107290756,293.5900527201959
14.5,75.5,430.2588431034483,424.7047820689655,303.24857793103445,95192.55441379311,0.0075166653103448,2,2024-02,Winter,0.31016514197628064,-0.02465173143685498,0.0,0.013360639269935737,0.9648751806073563,0.03512481939264367,424.9810283772921,285.2778147261562
14.5,76.5,430.2588431034483,424.7047820689655,303.24857793103445,95192.55441379311,0.0075166653103448,2,2024-02,Winter,0.21004129133938237,0.18611233036157793,0.0,0.0010389046763225865,0.5288148124415353,0.4711851875584647,359.4591019334321,350.7997411700162
14.5,77.5,430.2588431034483,424.7047820689655,303.24857793103445,95192.55441379311,0.0075166653103448,2,2024-02,Winter,0.18304156906726174,0.11978129137321639,0.0,0.0019948844967199388,0.6004951224377505,0.3995048775622495,370.2297023867599,340.0291407166884
14.5,78.5,426.84737448275865,552.3404434482759,301.12791965517243,99455.7628275862,0.0133266571034482,2,2024-02,Winter,1.3490609343007294,0.012125245042039384,0.0,0.018115371139268942,0.9780754134795688,0.021924586520431166,423.62780651561326,283.2195679671454
14.5,79.5,426.84737448275865,552.3404434482759,301.12791965517243,99455.7628275862,0.0133266571034482,2,2024-02,Winter,0.3446976575636502,-0.3150006074719169,0.0,0.0038157928950350783,0.5255479025665957,0.47445209743340433,357.1753296568252,349.6720448259334
14.5,80.5,426.84737448275865,552.3404434482759,301.12791965517243,99455.7628275862,0.0133266571034482,2,2024-02,Winter,0.12375545992841841,-0.11481941287350605,2.0976273502461215e-05,7.919712126365604e-06,0.5187908074581469,0.4812091925418531,356.18306798101924,350.6643065017394
15.5,73.5,428.3395962068965,396.52475793103446,300.8645334482759,97843.06696551724,0.0117273973103448,2,2024-02,Winter,0.07222620619201058,-0.044607126694338445,0.0,0.00013443675429839679,0.6189107916692119,0.3810892083307881,371.80897692430153,336.53061928259496
15.5,75.5,430.2588431034483,424.7047820689655,303.24857793103445,95192.55441379311,0.0075166653103448,2,2024-02,Winter,0.3501691589295296,0.015546252521228132,0.0,0.0011718044927355052,0.9544327076892795,0.04556729231072054,423.4119544774828,286.8468886259655
15.5,76.5,430.2588431034483,424.7047820689655,303.24857793103445,95192.55441379311,0.0075166653103448,2,2024-02,Winter,2.5575710152016566,-0.151215928062868,0.0,0.0010678172063157815,0.9445481219187117,0.055451878081288264,421.9267080550405,288.33213504840785
15.5,77.5,430.2588431034483,424.7047820689655,303.24857793103445,95192.55441379311,0.0075166653103448,2,2024-02,Winter,0.27358649721690054,0.04097648256806694,0.0,0.0002484497059788377,0.8690488069613388,0.1309511930386612,410.58226833444274,299.6765747690056
15.5,78.5,426.84737448275865,552.3404434482759,301.12791965517243,99455.7628275862,0.0133266571034482,2,2024-02,Winter,0.2556798539614111,0.057892553495318876,0.0,0.05262248453219111,0.6982070464520473,0.30179295354795266,382.5298716168447,324.317502865914
15.5,79.5,426.84737448275865,552.3404434482759,301.12791965517243,99455.7628275862,0.0133266571034482,2,2024-02,Winter,0.12098623579878363,0.007997493570180383,0.0,0.0025469374670496854,0.9198329082420272,0.08016709175797276,415.07504753818193,291.7723269445767
15.5,80.5,426.84737448275865,552.3404434482759,301.12791965517243,99455.7628275862,0.0133266571034482,2,2024-02,Winter,0.13124819752133493,-0.11465419454365969,2.4600167097856366e-05,1.003185237602716e-05,0.533816216884374,0.466183783115626,358.38950990578917,348.4578645769695
16.5,72.5,428.3395962068965,396.52475793103446,300.8645334482759,97843.06696551724,0.0117273973103448,2,2024-02,Winter,0.003729126637133772,0.0,0.0,0.0,1.0,0.0,428.3395962068965,280.0
16.5,73.5,428.3395962068965,396.52475793103446,300.8645334482759,97843.06696551724,0.0117273973103448,2,2024-02,Winter,0.3197305057535788,0.012221028139358162,0.0,0.00341614890378554,0.9533730354912524,0.04662696450874759,421.42297111931555,286.9166250875809
16.5,74.5,428.3395962068965,396.52475793103446,300.8645334482759,97843.06696551724,0.0117273973103448,2,2024-02,Winter,0.4322565313717397,0.026280961960835635,0.0,0.017248261093862988,0.9085108735397652,0.09148912646023477,414.7681361304636,293.5714600764329
16.5,75.5,432.46583689655176,430.3987613793104,303.0348827586207,95485.31955172414,0.0082184201034482,2,2024-02,Winter,0.5792038690424183,0.06677693353122073,0.0,0.003722217418800732,0.8914901904706526,0.10850980952934741,415.9217979751744,296.54403892137736
16.5,76.5,432.46583689655176,430.3987613793104,303.0348827586207,95485.31955172414,0.0082184201034482,2,2024-02,Winter,0.23185860311399736,-0.02538238118223671,0.0,0.0003820499896305991,0.902669022356201,0.09733097764379905,417.62618793413037,294.8396489624214
16.5,77.5,432.46583689655176,430.3987613793104,303.0348827586207,95485.31955172414,0.0082184201034482,2,2024-02,Winter,1.8755454601052008,0.1166135534239011,0.0,0.0004626032946485092,0.9412451637932295,0.05875483620677047,423.50773162256667,288.9581052739851
16.5,78.5,427.9973996551725,355.9717058620689,301.98818620689656,98136.14203448276,0.0111212616206896,2,2024-02,Winter,0.12700527409354956,-0.003091018153882879,0.0,0.01416500789444195,0.9197997625924224,0.08020023740757765,416.12797306712355,291.869426588049
16.5,79.5,427.9973996551725,355.9717058620689,301.98818620689656,98136.14203448276,0.0111212616206896,2,2024-02,Winter,0.5438790488474904,-0.08340459036993379,0.0,0.0014576675011679344,0.8690579704705516,0.13094202952944844,408.6183197792433,299.37907987592916
16.5,80.5,427.9973996551725,355.9717058620689,301.98818620689656,98136.14203448276,0.0111212616206896,2,2024-02,Winter,0.7770707519433019,-0.04101940265802743,-7.4850713743911796e-06,0.0026725953049975427,0.9529640490081528,0.04703595099184721,421.03620121807097,286.96119843710153
17.5,72.5,428.3395962068965,396.52475793103446,300.8645334482759,97843.06696551724,0.0117273973103448,2,2024-02,Winter,0.00471559490704953,-0.02923961597009967,0.0,0.0,0.13887691418294146,0.8611230858170585,300.60094537235733,407.73865083453916
17.5,73.5,428.3395962068965,396.52475793103446,300.8645334482759,97843.06696551724,0.0117273973103448,2,2024-02,Winter,0.14241972133193254,-0.0020984176857086726,0.0,0.010057606672432776,0.9470724387491678,0.0529275612508322,420.4883431427322,287.8512530641642
17.5,74.5,428.3395962068965,396.52475793103446,300.8645334482759,97843.06696551724,0.0117273973103448,2,2024-02,Winter,0.2153294018104058,0.029188912914559273,0.0,0.003387743217701433,0.868592738706713,0.13140726129328695,408.84669612799615,299.49290007890033
17.5,75.5,432.46583689655176,430.3987613793104,303.0348827586207,95485.31955172414,0.0082184201034482,2,2024-02,Winter,0.25768686024030063,0.1003468306172542,0.0,0.002193371641104273,0.7153456446411763,0.28465435535882366,389.0657723805203,323.4000645160315
17.5,76.5,432.46583689655176,430.3987613793104,303.0348827586207,95485.31955172414,0.0082184201034482,2,2024-02,Winter,0.5184218888958383,0.20835860829157482,0.0,0.0023864536604590396,0.7109783133931393,0.2890216866068607,388.39990356678385,324.0659333297679
17.5,77.5,432.46583689655176,430.3987613793104,303.0348827586207,95485.31955172414,0.0082184201034482,2,2024-02,Winter,0.572565862941281,0.33443347360676573,0.0,0.005639022043249166,0.6273743126741526,0.37262568732584744,375.6531496292636,336.81268726728814
17.5,78.5,427.9973996551725,355.9717058620689,301.98818620689656,98136.14203448276,0.0111212616206896,2,2024-02,Winter,0.5835160083801133,-0.02669153413630595,0.0,0.0017079375645022987,0.9589422961518967,0.041057703848103255,421.92096624984106,286.07643340533144
17.5,79.5,427.9973996551725,355.9717058620689,301.98818620689656,98136.14203448276,0.0111212616206896,2,2024-02,Winter,0.2373993707783723,-0.04929876482322408,0.0,0.00034146847723568775,0.8290338519524432,0.17096614804755683,402.69485431507286,305.30254534009964
17.5,80.5,427.9973996551725,355.9717058620689,301.98818620689656,98136.14203448276,0.0111212616206896,2,2024-02,Winter,0.9415076216149523,0.08142781386529219,0.00013868553033551426,0.026492933477992437,0.8970438025741244,0.10295619742587558,412.76015015775835,295.23724949741415
17.5,82.5,432.18947413793103,241.4045151724138,299.4318675862069,95773.93796551724,0.0104949481724137,2,2024-02,Winter,0.23596741493792672,-0.08911651361583559,0.00011913220280732342,0.014733629342709833,0.7606180166019725,0.23938198339802752,395.7580559664903,316.4314181714407
18.5,72.5,430.41874620689657,359.51853275862067,299.9203810344827,97335.20834482758,0.0099837921724137,2,2024-02,Winter,0.3095943438134192,-0.019752043917783315,0.0,0.0,0.9400265354241444,0.05997346457585562,421.39761285971264,289.02113334718393
